userId,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
60536,3.09,2.62,2.79,2.89,2.56
60608,3.34,2.84,3.14,3.15,2.89
60624,3.44,2.94,3.29,3.25,3.01
60625,2.66,2.2,2.45,2.49,2.16
60687,4.0,3.51,3.82,3.82,3.55
60737,3.47,3.02,3.27,3.31,2.97
60794,3.11,2.59,2.87,2.9,2.65
60812,4.17,3.75,3.95,4.02,3.63
60851,3.72,3.24,3.5,3.53,3.23
60864,3.37,2.9,3.17,3.2,2.86
60890,3.71,3.3,3.48,3.55,3.15
60911,3.74,3.28,3.53,3.57,3.24
60943,3.08,2.6,2.89,2.9,2.61
60950,2.76,2.29,2.58,2.59,2.28
60995,2.91,2.42,2.66,2.69,2.44
61059,3.71,3.26,3.47,3.52,3.21
61064,3.93,3.47,3.73,3.77,3.45
61065,3.76,3.33,3.52,3.59,3.23
61115,3.24,2.75,3.07,3.06,2.8
61186,3.67,3.19,3.34,3.44,3.15
61223,2.75,2.25,2.49,2.54,2.28
61248,3.11,2.72,2.91,2.97,2.55
61325,3.53,3.07,3.33,3.36,3.03
61327,3.39,2.9,3.12,3.18,2.89
61347,3.3,2.87,3.09,3.11,2.79
61390,2.15,1.68,1.9,1.95,1.66
61422,3.09,2.63,2.91,2.92,2.61
61458,2.75,2.29,2.54,2.58,2.28
61505,3.75,3.25,3.48,3.53,3.28
61574,4.58,4.12,4.35,4.41,4.06
61603,4.53,4.04,4.27,4.34,4.03
61622,3.55,3.05,3.36,3.38,3.08
61653,3.33,2.81,3.09,3.11,2.88
61655,3.51,3.08,3.29,3.34,2.99
61681,3.6,3.12,3.39,3.43,3.13
61684,3.29,2.79,3.0,3.06,2.82
61688,4.66,4.24,4.38,4.49,4.09
61722,4.14,3.66,3.98,3.95,3.68
61816,3.2,2.75,3.04,3.04,2.72
61830,3.17,2.72,2.96,3.0,2.68
61858,3.16,2.7,2.95,3.01,2.63
61886,3.57,3.07,3.39,3.39,3.11
61901,2.84,2.34,2.62,2.64,2.39
61910,3.81,3.37,3.62,3.65,3.31
61967,2.67,2.24,2.41,2.48,2.14
61968,3.46,2.96,3.24,3.24,3.0
61978,2.6,2.12,2.35,2.39,2.1
61981,3.23,2.78,3.01,3.05,2.72
62078,3.54,3.06,3.33,3.35,3.08
62105,3.38,2.88,3.18,3.17,2.93
62127,4.71,4.27,4.44,4.52,4.17
62170,3.51,3.07,3.27,3.33,2.99
62171,2.94,2.49,2.77,2.78,2.46
62189,4.59,4.13,4.34,4.4,4.08
62269,3.52,3.04,3.28,3.32,3.01
62284,3.24,2.73,3.06,3.05,2.8
62293,3.47,3.03,3.23,3.3,2.94
62390,3.85,3.35,3.6,3.65,3.36
62395,4.66,4.2,4.37,4.46,4.13
62429,4.0,3.52,3.76,3.8,3.51
62476,3.95,3.47,3.76,3.79,3.48
62485,3.43,2.98,3.17,3.24,2.9
62496,3.87,3.4,3.7,3.71,3.39
62512,2.49,2.0,2.3,2.3,2.04
62530,4.32,3.84,4.09,4.13,3.84
62558,3.72,3.23,3.47,3.52,3.25
62600,3.48,3.06,3.23,3.28,2.93
62622,3.31,2.79,3.13,3.12,2.86
62661,1.34,0.85,1.14,1.17,0.85
62663,3.1,2.61,2.92,2.92,2.63
62665,4.25,3.73,4.0,4.05,3.81
62668,4.22,3.72,3.99,4.04,3.73
62685,2.48,2.01,2.29,2.31,2.0
62706,3.93,3.41,3.73,3.74,3.47
62712,4.09,3.62,3.91,3.91,3.65
62714,3.05,2.62,2.81,2.88,2.52
62719,3.59,3.15,3.37,3.44,3.07
62724,2.75,2.27,2.53,2.55,2.3
62738,5.18,4.69,4.99,4.99,4.76
62751,3.87,3.39,3.71,3.7,3.42
62779,3.59,3.09,3.37,3.41,3.11
62813,2.97,2.5,2.76,2.78,2.49
62814,2.15,1.68,1.95,1.99,1.67
62822,3.98,3.52,3.77,3.79,3.5
62834,3.25,2.78,3.02,3.07,2.76
62874,3.43,2.93,3.23,3.24,2.98
62884,3.73,3.21,3.56,3.52,3.31
62897,2.92,2.45,2.65,2.71,2.45
62917,3.26,2.8,3.08,3.1,2.79
62923,2.55,2.09,2.32,2.36,2.04
62931,2.7,2.24,2.51,2.53,2.22
62932,2.11,1.68,1.9,1.93,1.6
62934,4.2,3.71,4.01,4.02,3.75
62936,3.6,3.09,3.39,3.41,3.13
62977,4.8,4.34,4.55,4.6,4.28
63018,3.79,3.35,3.55,3.62,3.26
63029,3.83,3.35,3.57,3.62,3.36
63071,3.78,3.31,3.58,3.6,3.29
63124,3.58,3.12,3.35,3.39,3.07
63125,3.72,3.22,3.48,3.52,3.24
63151,1.77,1.3,1.53,1.58,1.27
63170,3.46,3.0,3.2,3.28,2.94
63208,3.44,2.93,3.22,3.24,2.98
63217,3.39,2.89,3.14,3.18,2.92
63237,4.71,4.2,4.51,4.5,4.29
63288,3.48,3.03,3.23,3.3,2.95
63289,3.62,3.12,3.38,3.42,3.16
63341,3.29,2.85,3.09,3.15,2.78
63369,3.9,3.41,3.66,3.69,3.45
63413,3.45,2.96,3.23,3.26,2.98
63421,4.67,4.21,4.53,4.53,4.19
63470,3.76,3.32,3.58,3.6,3.29
63485,3.05,2.55,2.84,2.86,2.59
63498,3.53,3.09,3.31,3.35,3.01
63501,3.32,2.87,3.01,3.1,2.78
63508,3.12,2.64,2.91,2.93,2.64
63510,2.71,2.22,2.49,2.52,2.27
63616,3.23,2.75,2.98,3.03,2.75
63627,3.22,2.73,3.01,3.02,2.77
63644,2.08,1.61,1.83,1.88,1.59
63668,3.43,2.95,3.23,3.23,2.97
63754,2.63,2.16,2.4,2.42,2.19
63755,3.6,3.15,3.37,3.42,3.09
63779,4.14,3.64,3.91,3.94,3.68
63783,4.28,3.85,4.08,4.11,3.76
63803,4.43,3.93,4.25,4.22,4.0
63815,3.82,3.39,3.55,3.64,3.26
63816,2.56,2.07,2.35,2.38,2.07
63847,3.26,2.79,3.07,3.08,2.78
63849,3.3,2.86,3.13,3.13,2.82
63853,3.59,3.13,3.34,3.4,3.09
63863,4.09,3.58,3.76,3.85,3.61
63880,2.18,1.73,1.99,2.01,1.7
63883,4.02,3.57,3.79,3.84,3.5
63894,3.98,3.5,3.79,3.8,3.53
63897,3.77,3.3,3.5,3.56,3.27
63922,3.84,3.35,3.65,3.66,3.38
63930,3.17,2.71,2.93,2.96,2.68
63959,3.51,3.02,3.31,3.33,3.04
63960,4.68,4.18,4.46,4.49,4.21
63993,3.79,3.31,3.53,3.57,3.33
64002,3.39,2.94,3.18,3.22,2.9
64119,3.58,3.08,3.3,3.36,3.1
64128,3.56,3.07,3.34,3.38,3.07
64163,3.97,3.5,3.73,3.79,3.46
64196,2.68,2.21,2.51,2.51,2.21
64204,4.34,3.87,4.08,4.14,3.85
64230,2.77,2.33,2.52,2.58,2.25
64294,2.66,2.15,2.4,2.42,2.2
64314,3.33,2.85,3.11,3.14,2.86
64330,3.08,2.62,2.85,2.9,2.58
64371,3.8,3.33,3.5,3.59,3.27
64398,3.13,2.69,2.85,2.95,2.57
64411,2.75,2.24,2.47,2.53,2.27
64434,4.61,4.16,4.36,4.44,4.08
64456,3.8,3.33,3.6,3.61,3.33
64589,2.45,1.97,2.24,2.26,2.0
64620,3.11,2.7,2.91,2.95,2.58
64625,3.24,2.76,3.01,3.05,2.75
64629,5.02,4.52,4.83,4.84,4.58
64664,3.56,3.06,3.34,3.37,3.09
64686,3.77,3.29,3.51,3.56,3.28
64735,4.76,4.24,4.41,4.52,4.27
64739,3.86,3.38,3.64,3.68,3.38
64793,4.29,3.82,4.08,4.12,3.79
64806,3.13,2.61,2.91,2.93,2.69
64842,2.3,1.83,2.08,2.12,1.82
64973,4.76,4.27,4.53,4.55,4.3
65008,3.19,2.67,2.98,2.98,2.75
65016,3.17,2.72,2.98,3.0,2.67
65054,3.39,2.89,3.22,3.21,2.93
65086,2.38,1.88,2.17,2.19,1.93
65128,2.15,1.67,1.92,1.95,1.67
65129,2.68,2.18,2.5,2.53,2.21
65145,3.49,3.04,3.29,3.33,3.0
65161,4.52,4.08,4.31,4.36,4.01
65178,3.21,2.75,2.99,3.02,2.73
65219,3.9,3.48,3.63,3.74,3.31
65234,3.35,2.89,3.07,3.15,2.82
65237,3.23,2.8,2.99,3.06,2.69
65249,3.74,3.24,3.51,3.54,3.27
65263,2.5,2.04,2.26,2.31,2.0
65289,3.07,2.57,2.86,2.89,2.6
65360,3.32,2.81,3.09,3.11,2.85
65405,3.19,2.7,2.98,3.0,2.71
65453,2.97,2.49,2.74,2.78,2.49
65470,2.83,2.35,2.61,2.64,2.35
65472,4.51,3.98,4.33,4.31,4.07
65477,3.21,2.76,2.98,3.02,2.71
65556,4.07,3.62,3.83,3.88,3.56
65574,3.21,2.78,2.97,3.04,2.67
65628,4.77,4.39,4.59,4.66,4.19
65632,4.28,3.81,4.05,4.1,3.78
65635,3.8,3.3,3.54,3.6,3.32
65638,3.1,2.63,2.89,2.9,2.61
65678,2.84,2.37,2.62,2.66,2.35
65681,3.53,3.06,3.3,3.33,3.04
65695,3.11,2.62,2.95,2.94,2.65
65720,4.04,3.57,3.8,3.84,3.54
65746,4.15,3.71,3.96,4.0,3.65
65774,3.32,2.82,3.08,3.11,2.83
65821,3.9,3.43,3.67,3.71,3.41
65842,3.03,2.58,2.82,2.86,2.53
65877,3.9,3.39,3.7,3.68,3.49
65945,3.55,3.05,3.36,3.35,3.1
65952,2.74,2.28,2.53,2.55,2.26
65954,3.1,2.66,2.88,2.94,2.58
65990,3.03,2.52,2.8,2.8,2.58
65993,3.34,2.87,3.11,3.13,2.85
65995,3.4,2.96,3.17,3.22,2.87
66012,3.86,3.33,3.62,3.62,3.43
66053,4.36,3.92,4.15,4.18,3.87
66054,3.35,2.86,3.16,3.16,2.89
66083,2.38,1.92,2.12,2.18,1.88
66085,3.36,2.91,3.17,3.2,2.87
66115,4.14,3.64,3.88,3.9,3.7
66168,2.64,2.19,2.41,2.47,2.12
66183,4.28,3.82,4.06,4.11,3.79
66185,3.57,3.15,3.37,3.41,3.04
66236,3.83,3.4,3.61,3.65,3.3
66240,3.44,2.93,3.16,3.21,2.95
66242,3.38,2.87,3.13,3.15,2.89
66244,3.21,2.76,2.93,3.01,2.65
66315,4.33,3.91,4.1,4.17,3.78
66328,2.45,1.97,2.22,2.24,1.98
66352,3.55,3.08,3.36,3.37,3.09
66371,3.12,2.68,2.89,2.95,2.6
66376,3.32,2.82,3.12,3.13,2.88
66405,3.72,3.24,3.54,3.55,3.25
66437,3.47,2.99,3.16,3.26,2.96
66462,3.32,2.85,3.09,3.12,2.83
66464,2.94,2.48,2.72,2.76,2.45
66507,3.57,3.12,3.31,3.37,3.04
66515,4.13,3.65,3.92,3.97,3.62
66630,3.65,3.18,3.44,3.49,3.15
66682,3.74,3.25,3.54,3.56,3.26
66700,3.68,3.17,3.45,3.48,3.22
66710,3.86,3.34,3.56,3.62,3.39
66713,3.67,3.24,3.44,3.51,3.14
66736,3.55,3.09,3.34,3.36,3.06
66775,3.66,3.21,3.46,3.5,3.15
66787,4.66,4.1,4.44,4.44,4.25
66851,3.86,3.36,3.65,3.67,3.39
66908,2.25,1.79,2.05,2.07,1.76
66924,3.61,3.13,3.41,3.43,3.12
66925,3.86,3.34,3.62,3.66,3.42
66949,3.06,2.61,2.84,2.89,2.56
66980,4.79,4.32,4.62,4.61,4.35
66982,2.98,2.52,2.8,2.82,2.49
66983,2.89,2.48,2.7,2.74,2.36
67015,2.8,2.32,2.59,2.6,2.34
67048,1.82,1.35,1.57,1.61,1.36
67063,1.62,1.17,1.44,1.46,1.12
67106,4.22,3.84,4.05,4.11,3.66
67107,4.57,4.09,4.36,4.37,4.1
67133,3.98,3.48,3.75,3.76,3.51
67149,2.93,2.46,2.7,2.73,2.44
67162,3.23,2.74,3.04,3.05,2.76
67164,3.7,3.21,3.46,3.5,3.21
67217,2.92,2.47,2.75,2.75,2.45
67235,2.98,2.5,2.8,2.81,2.52
67270,1.96,1.52,1.76,1.8,1.46
67285,1.88,1.42,1.7,1.73,1.4
67287,3.44,2.97,3.24,3.27,2.93
67331,4.14,3.62,3.77,3.89,3.63
67344,2.45,1.98,2.24,2.25,1.97
67350,2.88,2.42,2.64,2.71,2.38
67351,3.48,2.99,3.22,3.28,3.0
67437,2.69,2.2,2.47,2.49,2.22
67441,3.21,2.75,3.02,3.03,2.73
67561,4.93,4.47,4.7,4.74,4.43
67609,2.53,2.07,2.29,2.34,2.02
67615,4.68,4.23,4.45,4.5,4.16
67622,3.63,3.17,3.41,3.46,3.13
67653,2.4,1.92,2.19,2.23,1.92
67686,3.8,3.37,3.57,3.62,3.26
67729,5.1,4.59,4.83,4.88,4.67
67734,3.06,2.6,2.85,2.88,2.56
67761,3.45,2.94,3.24,3.25,2.99
67765,2.44,1.96,2.2,2.24,1.97
67780,2.85,2.38,2.67,2.67,2.38
67809,3.47,3.03,3.23,3.3,2.95
67849,4.22,3.76,3.96,4.03,3.71
67863,2.26,1.85,2.03,2.1,1.69
67869,4.42,3.95,4.24,4.25,3.95
67877,4.13,3.69,3.87,3.95,3.59
67902,3.16,2.66,2.89,2.95,2.66
67937,3.62,3.12,3.41,3.43,3.16
67958,4.16,3.68,3.93,3.95,3.67
67967,3.67,3.2,3.44,3.49,3.16
67970,2.41,1.89,2.19,2.18,1.99
67988,3.5,3.03,3.24,3.3,2.98
68061,2.58,2.16,2.35,2.41,2.03
68067,2.93,2.42,2.66,2.7,2.47
68074,4.19,3.7,3.98,3.99,3.72
68084,3.34,2.88,3.14,3.18,2.84
68119,4.91,4.41,4.65,4.69,4.43
68121,2.59,2.16,2.38,2.43,2.08
68156,2.87,2.43,2.65,2.68,2.39
68199,3.68,3.18,3.41,3.47,3.19
68248,3.41,2.94,3.25,3.25,2.95
68277,1.85,1.32,1.64,1.63,1.42
68279,3.5,3.0,3.3,3.31,3.04
68294,2.82,2.34,2.63,2.65,2.36
68297,4.4,3.92,4.17,4.22,3.91
68315,4.04,3.57,3.84,3.85,3.57
68319,5.27,4.8,5.04,5.08,4.82
68347,3.01,2.48,2.83,2.79,2.59
68390,2.1,1.63,1.86,1.9,1.59
68443,3.68,3.2,3.45,3.46,3.19
68512,2.83,2.34,2.56,2.62,2.35
68560,3.13,2.66,2.89,2.94,2.64
68615,3.64,3.19,3.42,3.46,3.13
68622,2.91,2.48,2.71,2.74,2.42
68646,3.35,2.87,3.1,3.16,2.86
68662,3.57,3.08,3.37,3.39,3.11
68672,2.93,2.45,2.74,2.76,2.45
68721,3.1,2.55,2.82,2.85,2.66
68749,2.72,2.26,2.47,2.54,2.21
68755,3.74,3.28,3.51,3.56,3.23
68756,3.12,2.61,2.87,2.9,2.66
68795,3.72,3.24,3.57,3.54,3.24
68804,4.03,3.54,3.75,3.82,3.53
68907,4.15,3.69,3.87,3.95,3.62
68914,4.01,3.52,3.78,3.82,3.53
68924,3.69,3.23,3.45,3.51,3.21
68979,3.56,3.11,3.34,3.39,3.05
69078,5.17,4.83,4.98,5.07,4.54
69080,2.97,2.55,2.73,2.81,2.39
69111,3.86,3.43,3.64,3.7,3.34
69129,2.74,2.29,2.53,2.57,2.25
69141,3.24,2.81,3.04,3.08,2.73
69200,4.76,4.29,4.57,4.61,4.27
69214,2.51,2.08,2.32,2.36,2.0
69241,2.01,1.56,1.81,1.83,1.52
69261,2.83,2.32,2.56,2.61,2.37
69264,2.33,1.8,2.01,2.08,1.87
69278,3.66,3.2,3.37,3.48,3.1
69295,2.88,2.44,2.7,2.72,2.37
69308,3.84,3.39,3.65,3.67,3.35
69321,2.13,1.64,1.89,1.94,1.65
69331,3.96,3.47,3.75,3.76,3.49
69357,2.98,2.56,2.8,2.85,2.46
69390,3.57,3.1,3.36,3.38,3.1
69426,3.25,2.78,3.1,3.09,2.77
69445,3.96,3.54,3.74,3.8,3.42
69467,2.32,1.83,2.09,2.11,1.84
69483,5.4,4.89,5.19,5.19,4.93
69505,4.33,3.83,4.15,4.15,3.88
69558,3.89,3.45,3.67,3.73,3.38
69633,5.17,4.71,4.91,4.98,4.64
69649,3.47,2.98,3.2,3.25,2.98
69723,3.61,3.12,3.3,3.38,3.11
69749,3.26,2.77,3.07,3.06,2.78
69827,3.42,2.96,3.18,3.24,2.92
69849,3.46,2.97,3.26,3.27,3.01
69935,3.27,2.76,3.07,3.05,2.86
69944,3.29,2.77,3.1,3.12,2.82
69964,4.24,3.7,3.94,3.98,3.79
69981,4.27,3.77,4.07,4.08,3.81
69998,2.51,2.04,2.31,2.33,2.04
70027,2.93,2.51,2.73,2.8,2.39
70061,3.21,2.76,2.95,3.01,2.72
70063,4.86,4.43,4.65,4.7,4.36
70064,3.78,3.33,3.54,3.59,3.27
70069,3.75,3.28,3.53,3.57,3.27
70113,3.68,3.19,3.35,3.46,3.13
70114,5.43,4.93,5.05,5.2,4.89
70123,3.2,2.75,2.96,3.02,2.69
70134,3.58,3.06,3.38,3.38,3.15
70193,3.88,3.39,3.63,3.67,3.4
70205,4.35,3.86,4.11,4.15,3.87
70212,5.2,4.76,4.94,5.01,4.64
70258,3.94,3.47,3.71,3.74,3.45
70263,2.28,1.82,2.12,2.13,1.8
70331,2.91,2.46,2.69,2.75,2.4
70408,3.97,3.57,3.77,3.83,3.41
70424,2.47,2.03,2.23,2.29,1.94
70453,3.61,3.13,3.41,3.43,3.15
70490,2.28,1.81,2.03,2.09,1.78
70510,3.24,2.78,3.03,3.06,2.74
70511,3.92,3.42,3.7,3.71,3.47
70582,2.44,1.97,2.18,2.25,1.92
70598,3.09,2.67,2.89,2.94,2.57
70620,3.03,2.59,2.84,2.86,2.53
70655,3.62,3.11,3.46,3.44,3.2
70657,3.42,2.98,3.18,3.25,2.89
70689,2.89,2.39,2.69,2.7,2.44
70705,2.39,1.86,2.14,2.16,1.96
70711,2.9,2.44,2.72,2.74,2.42
70749,3.57,3.07,3.36,3.37,3.11
70754,3.36,2.88,3.11,3.17,2.87
70768,3.06,2.62,2.83,2.89,2.54
70778,5.18,4.61,4.84,4.92,4.73
70806,3.51,3.03,3.32,3.32,3.03
70810,1.79,1.33,1.57,1.61,1.29
70811,2.91,2.46,2.73,2.75,2.44
70812,4.48,4.06,4.23,4.3,3.93
70819,3.54,3.01,3.26,3.29,3.1
70850,2.38,1.93,2.19,2.2,1.89
70883,3.0,2.44,2.69,2.75,2.55
70884,3.84,3.4,3.59,3.66,3.29
70927,2.53,2.06,2.3,2.34,2.03
70944,3.92,3.42,3.68,3.72,3.44
70951,2.54,2.05,2.29,2.32,2.06
70989,2.72,2.22,2.45,2.5,2.25
71076,4.03,3.56,3.83,3.84,3.54
71107,3.58,3.1,3.34,3.39,3.09
71126,3.54,3.07,3.34,3.36,3.08
71200,2.28,1.84,2.05,2.11,1.76
71209,4.66,4.18,4.5,4.47,4.19
71215,2.96,2.5,2.74,2.77,2.47
71249,2.06,1.58,1.8,1.85,1.57
71251,5.1,4.61,4.81,4.88,4.59
71262,4.19,3.72,3.96,3.98,3.73
71270,3.25,2.79,3.03,3.07,2.76
71310,2.58,2.07,2.3,2.35,2.1
71327,3.41,2.93,3.18,3.23,2.92
71340,3.73,3.26,3.53,3.54,3.26
71422,3.29,2.77,3.02,3.05,2.85
71437,2.9,2.45,2.68,2.72,2.39
71474,1.61,1.12,1.37,1.41,1.14
71500,2.14,1.61,1.85,1.88,1.71
71503,2.64,2.19,2.41,2.47,2.13
71504,4.31,3.8,4.1,4.09,3.86
71561,4.11,3.62,3.86,3.9,3.64
71589,3.15,2.71,2.95,2.98,2.66
71603,2.85,2.33,2.53,2.61,2.39
71623,4.58,4.15,4.31,4.41,4.02
71708,4.36,3.88,4.12,4.16,3.85
71726,4.95,4.47,4.73,4.75,4.47
71737,4.43,3.94,4.23,4.24,3.96
71744,3.08,2.56,2.85,2.86,2.64
71753,3.81,3.36,3.54,3.62,3.28
71771,4.32,3.91,4.08,4.15,3.76
71807,3.61,3.15,3.42,3.46,3.12
71822,3.88,3.42,3.66,3.7,3.38
71838,2.53,2.09,2.31,2.37,2.01
71842,3.2,2.72,3.0,3.03,2.7
71854,3.55,3.1,3.33,3.38,3.04
71862,3.8,3.31,3.61,3.61,3.34
71897,2.99,2.51,2.79,2.81,2.53
71899,3.03,2.56,2.82,2.85,2.54
71977,3.17,2.69,2.95,2.99,2.69
71980,3.35,2.91,3.18,3.2,2.84
72026,3.98,3.58,3.76,3.83,3.42
72065,4.43,3.91,4.17,4.22,4.0
72087,3.57,3.09,3.39,3.39,3.1
72097,1.44,1.03,1.21,1.27,0.91
72098,3.67,3.22,3.45,3.49,3.15
72138,4.32,3.87,4.04,4.12,3.79
72156,3.53,3.09,3.26,3.34,2.99
72183,3.76,3.31,3.54,3.58,3.27
72186,3.38,2.86,3.14,3.16,2.92
72196,5.06,4.63,4.85,4.89,4.54
72340,3.49,3.01,3.25,3.31,2.98
72366,2.44,1.98,2.2,2.26,1.93
72372,3.08,2.65,2.88,2.93,2.56
72378,3.33,2.88,3.12,3.16,2.82
72384,3.91,3.42,3.63,3.72,3.39
72397,2.86,2.44,2.69,2.71,2.34
72408,3.18,2.67,2.97,2.98,2.72
72417,2.96,2.47,2.75,2.77,2.48
72421,4.11,3.67,3.83,3.93,3.54
72438,3.82,3.36,3.6,3.63,3.35
72440,2.74,2.3,2.5,2.55,2.24
72449,3.89,3.4,3.66,3.69,3.43
72501,4.38,3.92,4.21,4.22,3.91
72510,3.68,3.2,3.46,3.48,3.21
72557,2.92,2.45,2.7,2.73,2.44
72592,2.72,2.25,2.53,2.54,2.22
72619,2.68,2.21,2.44,2.49,2.18
72675,4.1,3.59,3.87,3.88,3.65
72693,2.79,2.3,2.58,2.62,2.31
72708,5.45,4.93,5.13,5.21,4.98
72746,3.16,2.65,2.92,2.95,2.71
72757,3.76,3.25,3.53,3.56,3.3
72758,2.64,2.13,2.41,2.44,2.17
72827,3.72,3.23,3.5,3.53,3.24
72832,3.5,3.08,3.33,3.36,2.97
72837,3.1,2.5,2.66,2.79,2.64
72852,3.63,3.21,3.4,3.44,3.11
72864,4.25,3.74,4.05,4.05,3.82
72925,3.4,2.95,3.17,3.22,2.89
73007,4.14,3.62,3.92,3.92,3.71
73018,3.61,3.14,3.37,3.42,3.12
73045,3.35,2.85,3.12,3.16,2.88
73063,3.15,2.69,2.94,2.97,2.67
73064,3.54,3.09,3.29,3.34,3.02
73066,3.77,3.29,3.54,3.57,3.29
73135,2.52,2.08,2.34,2.36,2.03
73139,4.55,4.06,4.3,4.34,4.07
73166,3.95,3.47,3.6,3.72,3.42
73243,3.35,2.85,3.14,3.16,2.88
73271,2.27,1.77,2.0,2.05,1.79
73288,3.95,3.45,3.75,3.77,3.5
73309,3.92,3.43,3.72,3.73,3.46
73320,2.79,2.3,2.5,2.57,2.29
73390,3.3,2.75,3.05,3.04,2.93
73395,4.0,3.54,3.76,3.81,3.48
73415,2.99,2.52,2.75,2.8,2.49
73435,3.28,2.7,2.88,2.96,2.87
73479,3.89,3.5,3.72,3.76,3.35
73525,2.52,2.08,2.32,2.37,2.01
73526,3.18,2.68,2.95,2.98,2.73
73529,4.87,4.5,4.73,4.78,4.32
73559,3.49,3.0,3.26,3.27,3.03
73563,2.52,2.06,2.3,2.34,2.03
73584,3.02,2.53,2.77,2.8,2.53
73596,3.32,2.83,3.12,3.12,2.88
73621,4.27,3.79,4.03,4.08,3.78
73641,3.68,3.24,3.48,3.52,3.17
73644,3.12,2.65,2.91,2.94,2.65
73709,2.94,2.5,2.7,2.76,2.42
73742,2.63,2.14,2.42,2.43,2.17
73745,3.61,3.17,3.41,3.44,3.1
73842,3.05,2.57,2.79,2.85,2.56
73848,3.64,3.16,3.46,3.47,3.18
73850,2.86,2.42,2.69,2.71,2.37
73854,3.05,2.61,2.8,2.87,2.51
73966,3.16,2.71,2.93,2.99,2.66
73985,4.35,3.9,4.13,4.16,3.84
73986,3.68,3.17,3.41,3.45,3.23
74046,3.54,3.07,3.3,3.34,3.06
74047,2.65,2.2,2.4,2.46,2.13
74062,2.77,2.32,2.55,2.57,2.28
74091,3.0,2.52,2.74,2.79,2.54
74105,2.61,2.15,2.39,2.42,2.13
74109,3.14,2.62,2.97,2.96,2.69
74123,3.47,3.01,3.28,3.3,2.99
74159,4.24,3.79,3.96,4.04,3.71
74182,2.78,2.29,2.57,2.6,2.3
74255,2.11,1.63,1.88,1.91,1.62
74287,3.27,2.81,3.04,3.09,2.77
74310,2.07,1.57,1.85,1.87,1.61
74334,3.09,2.61,2.91,2.91,2.63
74371,4.35,3.9,4.14,4.17,3.83
74384,3.49,3.02,3.25,3.3,2.99
74388,3.08,2.63,2.88,2.91,2.58
74397,4.02,3.54,3.82,3.83,3.55
74404,3.09,2.58,2.8,2.84,2.62
74408,1.89,1.43,1.68,1.69,1.41
74468,3.92,3.43,3.69,3.72,3.44
74475,4.55,4.09,4.32,4.36,4.03
74479,4.64,4.16,4.42,4.43,4.17
74504,3.92,3.5,3.69,3.74,3.39
74523,4.25,3.77,4.02,4.06,3.78
74524,2.96,2.48,2.7,2.75,2.5
74528,4.64,4.17,4.39,4.47,4.14
74600,2.95,2.46,2.76,2.74,2.54
74604,3.04,2.57,2.84,2.86,2.55
74611,2.71,2.2,2.39,2.47,2.23
74636,1.68,1.19,1.44,1.49,1.19
74657,2.65,2.19,2.42,2.47,2.17
74673,3.97,3.49,3.71,3.75,3.49
74730,2.63,2.15,2.41,2.45,2.13
74765,2.9,2.41,2.66,2.7,2.41
74767,3.7,3.21,3.46,3.51,3.23
74769,3.35,2.86,3.18,3.17,2.9
74780,3.29,2.83,3.1,3.1,2.8
74809,3.5,2.97,3.27,3.27,3.07
74812,3.15,2.69,2.96,2.97,2.66
74838,2.41,1.98,2.19,2.23,1.89
74868,4.03,3.59,3.8,3.84,3.52
74874,4.91,4.46,4.69,4.73,4.41
74876,3.85,3.38,3.61,3.65,3.37
74891,3.35,2.89,3.1,3.17,2.82
74899,2.29,1.78,2.03,2.07,1.81
74960,3.86,3.4,3.62,3.67,3.37
74970,3.35,2.88,3.17,3.17,2.89
74978,3.95,3.49,3.78,3.8,3.48
75010,4.4,3.92,4.14,4.21,3.91
75022,2.99,2.55,2.78,2.82,2.49
75043,3.03,2.59,2.8,2.85,2.52
75053,3.76,3.28,3.57,3.59,3.28
75078,2.14,1.7,1.92,1.98,1.61
75079,3.41,2.93,3.17,3.22,2.92
75166,2.44,1.97,2.18,2.21,1.96
75168,4.6,4.08,4.4,4.37,4.18
75174,3.19,2.72,2.98,3.02,2.7
75201,4.42,3.97,4.19,4.23,3.91
75205,3.19,2.72,2.98,3.01,2.7
75256,3.83,3.37,3.63,3.65,3.34
75269,3.42,2.96,3.25,3.27,2.94
75279,2.25,1.79,2.03,2.08,1.74
75283,3.07,2.6,2.85,2.89,2.59
75298,3.81,3.37,3.55,3.64,3.26
75309,3.32,2.86,3.11,3.14,2.83
75318,3.52,3.09,3.32,3.36,3.01
75321,3.36,2.9,3.13,3.18,2.86
75408,2.67,2.19,2.39,2.46,2.14
75441,3.78,3.32,3.46,3.58,3.2
75464,3.44,2.98,3.2,3.26,2.92
75500,3.86,3.38,3.64,3.68,3.38
75519,4.81,4.4,4.56,4.64,4.24
75540,4.05,3.71,3.86,3.94,3.45
75571,2.99,2.5,2.77,2.77,2.58
75730,3.86,3.37,3.65,3.67,3.4
75738,4.31,3.86,4.13,4.18,3.8
75753,3.91,3.44,3.68,3.73,3.41
75763,3.29,2.82,3.04,3.1,2.77
75860,3.77,3.24,3.58,3.56,3.35
75897,2.99,2.54,2.76,2.81,2.49
75900,2.77,2.32,2.54,2.6,2.25
75907,2.3,1.82,2.08,2.11,1.83
75912,2.04,1.6,1.87,1.9,1.52
75919,2.46,1.99,2.26,2.28,1.98
